4.496500981937874, -0.40233009708737877
4.751196304594362, -0.36621359223300964
5.006334190800212, -0.3394174757281553
5.261029513456697, -0.3033009708737865
5.5021989876358814, -0.28233009708737866
5.842253754875114, -0.24388349514563112
6.068901612590934, -0.21708737864077676
6.3381185517107825, -0.1867961165048545
6.607556772605316, -0.1611650485436893
6.7915249080297615, -0.1355339805825243
7.04716067822864, -0.11922330097087386
7.473515337593006, -0.09825242718446603
7.843221862639337, -0.08427184466019422
8.326556578983762, -0.06330097087378661
8.7820651121622, -0.056310679611650594
9.094570298453792, -0.03766990291262151
9.436505960777808, -0.03883495145631077
9.919895997565899, -0.01902912621359243
10.574060243963157, 0.004271844660194035
10.943766769009486, 0.018252427184465958
11.313030730506458, 0.04155339805825231
11.539291345116592, 0.0765048543689319
11.737227892567699, 0.10796116504854353
11.97828672585954, 0.13126213592232994
12.13337758968827, 0.1650485436893202
12.317235084225377, 0.19300970873786394
12.444333803557104, 0.2163106796116503
12.685226675517939, 0.2431067961165046
12.897574198545072, 0.2710679611650484
13.152933366525598, 0.2932038834951454
13.465327911929855, 0.3141747572815532
13.677232871407629, 0.3514563106796114
